$created,$email,$first_name,$last_name,Abandon Cart Count,Account Created Count,Gender,Registration Date,$city,$region,Last Event,Last Purchase,Last Search,Last Share
2020-03-12T08:48:54,Jean.Moore@aolx.com,Jean,Moore,1.0,4.0,Female,2020-03-12T20:00:05,,,Item Detail Page,2020-03-17T18:20:50,2020-03-17T17:52:23,2020-03-17T17:37:27
2020-03-03T18:38:11,Glenn.Turner@yahoox.com,Ronnie,Treneman,4.0,3.0,Female,2020-03-07T17:43:13,,,Abandon Cart,2020-03-31T20:37:07,2020-03-24T08:32:59,2020-03-29T09:22:54
2020-03-09T05:51:09,Linda.Murray@hotmailx.com,Linda,Murray,4.0,5.0,Male,2020-03-13T18:20:39,,,Abandon Cart,2020-03-31T23:20:12,2020-03-19T08:26:22,2020-03-31T22:50:46
2020-03-05T07:02:14,Rachel.Lane@yahoox.com,Zebulen,Cussins,2.0,2.0,Male,2020-03-19T13:21:10,Shenyang,Liaoning,Abandon Cart,2020-03-31T16:06:54,2020-03-31T15:20:44,2020-03-31T14:58:06
2020-03-11T19:55:10,Ernest.Gardner@gmailx.com,Ernest,Gardner,4.0,6.0,Female,2020-03-12T09:24:04,Montevideo,Departamento de Montevideo,Item Detail Page,2020-03-19T15:05:55,2020-03-31T22:47:31,2020-03-31T22:42:55
2020-03-11T19:00:15,Mary.Carroll@yahoox.com,Mary,Carroll,4.0,1.0,Male,2020-03-29T22:13:19,,,Abandon Cart,2020-03-31T19:11:14,2020-03-31T19:00:43,2020-03-31T18:54:29
2020-03-06T17:55:03,Kimberly.Hicks@gmailx.com,Kimberly,Hicks,4.0,6.0,Female,2020-03-07T18:06:05,,,Complete Purchase,2020-03-31T23:00:59,2020-03-24T15:35:07,2020-03-31T22:35:49
2020-03-09T17:13:38,Shawn.Ford@hotmailx.com,Shawn,Ford,2.0,3.0,Male,2020-03-12T09:10:58,Cairo,Cairo Governorate,Share Item,2020-03-29T08:54:53,,2020-03-31T23:17:50
2020-03-12T17:02:41,Alexander.Bell@outlookx.com,Alexander,Bell,4.0,3.0,Female,2020-03-16T18:12:15,,,Item Detail Page,2020-03-31T21:38:08,2020-03-31T21:26:09,2020-03-17T21:18:36
2020-03-12T16:24:26,Fred.Carroll@aolx.com,Fred,Carroll,4.0,4.0,Female,2020-03-12T20:08:20,Alexandria,Alexandria,Abandon Cart,2020-03-17T21:42:06,2020-03-17T21:18:23,2020-03-31T23:52:10
2020-03-10T17:58:56,Steve.Miller@yahoox.com,Steve,Miller,5.0,7.0,Female,2020-03-12T15:05:13,Ottawa,Ontario,Abandon Cart,2020-03-31T16:51:07,2020-03-31T16:04:46,2020-03-17T14:48:03
2020-03-09T05:21:36,Chad.Gardner@yahoox.com,Chad,Gardner,3.0,5.0,Female,2020-03-12T13:35:48,,,Landing Page Loaded,2020-03-29T23:43:08,2020-03-31T23:22:55,2020-03-31T23:10:56
2020-03-07T10:06:57,Allen.Morgan@yahoox.com,Allen,Morgan,3.0,5.0,Male,2020-03-19T18:23:04,,,Item Detail Page,2020-03-29T23:59:21,2020-03-29T23:14:40,2020-03-31T23:55:10
2020-03-03T15:26:42,Harry.Larson@hotmailx.com,Crin,Jeays,3.0,4.0,Female,2020-03-19T15:37:56,,,Item Detail Page,2020-03-29T13:17:31,2020-03-29T12:42:51,2020-03-31T23:49:50
2020-03-10T01:54:37,Maria.Morris@comcastx.com,Maria,Morris,4.0,3.0,Female,2020-03-13T17:49:10,,,Abandon Cart,2020-03-31T20:04:50,2020-03-29T15:07:19,2020-03-19T15:07:39
2020-03-10T06:25:58,Margaret.Morris@yahoox.com,Margaret,Morris,,1.0,Female,2020-03-19T16:19:58,,,Search,2020-03-19T16:35:38,2020-03-31T23:56:58,2020-03-31T23:38:44
2020-03-05T23:35:55,Brandon.Gonzales@comcastx.com,Leanora,Divis,2.0,5.0,Female,2020-03-07T20:07:51,,,Item Detail Page,2020-03-29T13:45:37,2020-03-24T13:30:20,2020-03-31T22:32:42
2020-03-12T15:16:00,Joshua.Cox@comcastx.com,Joshua,Cox,3.0,2.0,Male,2020-03-12T18:25:34,,,Item Detail Page,2020-03-13T15:01:37,2020-03-31T19:08:00,2020-03-17T21:06:16
2020-03-06T02:01:59,Alexander.Dunn@gmailx.com,Alexander,Dunn,2.0,6.0,Male,2020-03-07T12:59:26,,,Item Detail Page,2020-03-30T00:26:12,2020-03-31T23:29:00,
2020-03-10T20:41:33,Timothy.James@aolx.com,Timothy,James,2.0,5.0,Male,2020-03-13T13:57:44,,,Landing Page Loaded,2020-03-29T22:14:49,2020-03-29T21:38:57,2020-03-19T20:07:52
2020-03-06T02:30:18,Adam.Tucker@gmailx.com,Adam,Tucker,5.0,8.0,Female,2020-03-07T18:46:57,,,Item Detail Page,2020-03-31T23:44:03,2020-03-31T23:06:40,2020-03-29T21:35:36
2020-03-10T09:47:54,Anthony.Morris@gmailx.com,Anthony,Morris,4.0,4.0,Female,2020-03-13T13:27:27,,,Abandon Cart,2020-03-19T22:23:20,2020-03-19T21:53:58,2020-03-19T21:47:41
2020-03-15T09:04:57,Allen.Rodriguez@aolx.com,Allen,Rodriguez,,,,,,,Search,,,
2020-03-06T12:41:12,Melissa.Wagner@comcastx.com,Melissa,Wagner,1.0,2.0,Female,2020-03-29T22:12:23,,,Item Detail Page,2020-03-29T22:41:52,2020-03-29T21:55:43,2020-03-29T22:10:14
2020-03-12T02:31:14,Irene.Watson@outlookx.com,Irene,Watson,1.0,3.0,Female,2020-03-31T23:36:00,,,Account Created,2020-03-17T12:24:33,2020-04-01T00:00:30,2020-03-31T23:34:50
2020-03-11T06:51:30,Terry.Hughes@gmailx.com,Terry,Hughes,2.0,3.0,Male,2020-03-17T16:45:20,Lüdenscheid,North Rhine-Westphalia,Landing Page Loaded,2020-03-31T23:18:52,2020-03-31T22:31:10,2020-03-31T22:28:01
2020-03-12T15:57:43,Rosa.Morrison@outlookx.com,Rosa,Morrison,4.0,5.0,Male,2020-03-13T16:52:43,,,Abandon Cart,2020-03-31T09:55:32,2020-03-31T09:16:33,2020-03-31T09:08:28
2020-03-14T16:15:41,Donald.Rose@aolx.com,Donald,Rose,1.0,5.0,Male,2020-03-16T11:43:38,,,Search Results,2020-03-13T16:10:41,2020-03-31T23:47:36,2020-03-16T11:57:29
2020-03-08T16:37:31,Wendy.Meyer@hotmailx.com,Wendy,Meyer,4.0,6.0,Male,2020-03-07T13:38:56,Berlin,Land Berlin,Landing Page Loaded,2020-03-29T12:17:28,2020-03-19T13:45:29,2020-03-19T13:35:43
2020-03-10T13:10:02,Chad.Peterson@hotmailx.com,Chad,Peterson,2.0,1.0,Female,2020-03-29T09:42:18,,,Item Detail Page,2020-03-19T22:41:18,2020-04-01T00:11:59,2020-03-29T09:47:37
2020-03-06T16:29:57,David.Jenkins@comcastx.com,David,Jenkins,3.0,3.0,Male,2020-03-19T10:07:59,,,Complete Purchase,2020-03-31T23:20:13,2020-03-31T23:10:07,2020-03-31T23:08:09
2020-03-06T13:46:35,Brian.Cox@aolx.com,Brian,Cox,,,,,,,Search,,,
2020-03-11T12:06:50,Andrew.Green@comcastx.com,Andrew,Green,5.0,6.0,Female,2020-03-16T15:34:27,,,Account Created,2020-03-29T16:47:31,2020-03-29T16:04:14,2020-03-29T16:21:20
2020-03-15T09:07:12,Kevin.Gonzalez@comcastx.com,Kevin,Gonzalez,1.0,4.0,Male,2020-03-16T11:59:22,,,Item Detail Page,2020-03-31T23:33:56,2020-03-31T23:09:40,2020-03-31T22:54:51
2020-03-15T08:43:00,Larry.Carroll@gmailx.com,Larry,Carroll,1.0,3.0,Female,2020-03-16T23:17:20,,Texas,Browse,2020-03-17T13:38:36,2020-03-17T13:13:52,2020-03-17T13:23:47
2020-03-06T15:46:47,Jane.Collins@hotmailx.com,Jane,Collins,3.0,3.0,Female,2020-03-19T22:54:23,Tepic,Nayarit,Search,2020-03-29T20:37:09,2020-03-31T23:35:07,
2020-03-09T01:21:04,Henry.Lynch@yahoox.com,Henry,Lynch,3.0,3.0,Female,2020-03-20T00:00:56,,,Share Item,2020-03-20T00:34:30,2020-03-31T23:45:14,2020-03-31T23:52:24
2020-03-07T17:51:06,Amanda.Ryan@comcastx.com,Amanda,Ryan,2.0,5.0,Female,2020-03-19T18:02:21,,,Search Results,2020-03-29T14:53:19,2020-03-31T22:56:00,2020-03-31T22:36:17
2020-03-02T20:22:07,Evelyn.Richards@yahoox.com,Lúcia,Carvalho,4.0,2.0,Male,2020-03-07T18:17:20,Elduayen,Gipuzkoa,Abandon Cart,2020-03-24T20:16:07,,2020-03-31T17:28:42
2020-03-15T18:58:14,Barbara.Gibson@comcastx.com,Barbara,Gibson,1.0,1.0,Female,2020-03-17T09:17:19,Shenzhen,Guangdong,Review Payment,,2020-03-31T23:18:29,
2020-03-11T21:57:26,Ruby.Brown@hotmailx.com,Ruby,Brown,1.0,2.0,Male,2020-03-16T11:13:43,,,Complete Purchase,2020-03-31T22:43:50,2020-03-13T11:47:46,2020-03-31T22:22:18
2020-03-15T07:37:40,Johnny.Anderson@gmailx.com,Johnny,Anderson,,1.0,Female,2020-03-17T08:37:13,,,Item Detail Page,2020-03-31T22:49:00,,
2020-03-11T11:11:09,Jesse.Hudson@yahoox.com,Jesse,Hudson,3.0,4.0,Female,2020-03-12T16:33:12,Lempäälä,Pirkanmaa,Browse,2020-03-29T21:18:50,2020-03-31T23:43:52,2020-03-29T20:50:16
2020-03-12T14:39:09,Michelle.Morrison@gmailx.com,Michelle,Morrison,4.0,5.0,Female,2020-03-12T20:49:14,Humble,Texas,Abandon Cart,2020-04-01T00:33:12,2020-04-01T00:08:39,2020-03-17T10:17:31
2020-03-15T00:26:39,Gladys.Gonzales@outlookx.com,Gladys,Gonzales,3.0,8.0,Male,2020-03-16T17:55:00,Cairo,Cairo Governorate,Abandon Cart,2020-03-31T16:07:19,,2020-03-17T08:31:18
2020-03-15T02:16:51,Kevin.Henry@comcastx.com,Kevin,Henry,1.0,1.0,Male,2020-03-16T21:51:26,,,Item Detail Page,2020-03-17T10:05:24,2020-03-31T23:57:30,2020-04-01T00:02:55
2020-03-07T05:01:38,Gerald.Henderson@hotmailx.com,Gerald,Henderson,4.0,5.0,Male,2020-03-07T12:30:55,,,Abandon Cart,2020-03-31T19:09:29,2020-03-31T18:25:21,2020-03-19T16:39:54
2020-03-12T20:08:23,Don.Lawrence@yahoox.com,Don,Lawrence,2.0,6.0,Female,2020-03-12T21:11:08,,,Item Detail Page,2020-03-31T20:06:24,2020-03-31T19:20:06,2020-03-17T12:03:23
2020-03-07T13:03:59,Eric.Washington@outlookx.com,Eric,Washington,3.0,6.0,Male,2020-03-07T11:08:30,Nizhnevartovsk,Khanty-Mansia,Share Item,2020-03-19T19:24:00,2020-03-13T22:09:19,2020-03-31T23:05:31
2020-03-06T17:01:36,Walter.Parker@hotmailx.com,Walter,Parker,5.0,7.0,Male,2020-03-07T09:29:39,,,Abandon Cart,2020-03-31T11:59:17,2020-03-19T16:57:39,2020-03-31T11:39:37
2020-03-11T00:12:21,Jose.Robinson@outlookx.com,Jose,Robinson,3.0,6.0,Male,2020-03-13T12:24:55,,,Item Detail Page,2020-03-29T12:18:32,2020-03-29T11:42:37,2020-03-29T11:24:12
2020-03-06T16:05:20,Tammy.Rodriguez@yahoox.com,Tammy,Rodriguez,3.0,1.0,Female,2020-03-07T20:20:51,,,Item Detail Page,2020-03-31T23:15:21,2020-03-31T22:40:56,2020-03-31T22:40:45
2020-03-09T18:57:27,Arthur.Burke@comcastx.com,Arthur,Burke,2.0,3.0,Female,2020-03-12T12:55:28,,,Abandon Cart,2020-03-29T11:23:37,2020-03-19T23:19:41,2020-03-31T23:33:27
2020-03-10T23:09:59,Brenda.Bell@hotmailx.com,Brenda,Bell,7.0,7.0,Female,2020-03-12T18:48:09,,,Item Detail Page,2020-03-31T23:50:44,2020-03-31T23:06:51,2020-03-29T08:42:15
2020-03-10T19:09:54,Helen.Armstrong@aolx.com,Helen,Armstrong,4.0,6.0,Female,2020-03-12T09:38:53,,,Item Detail Page,2020-03-19T10:42:08,2020-03-31T23:02:16,2020-03-31T22:49:31
2020-03-12T03:19:46,Willie.Russell@gmailx.com,Willie,Russell,4.0,4.0,Female,2020-03-13T09:02:16,,,Abandon Cart,2020-03-17T22:28:05,2020-03-13T08:56:06,2020-03-17T21:37:58
2020-03-15T00:34:53,Alexander.Vasquez@outlookx.com,Alexander,Vasquez,,,,,,,Search,,,
2020-03-09T02:08:21,Terry.Hamilton@gmailx.com,Terry,Hamilton,2.0,2.0,Male,2020-03-31T13:57:25,,,Item Detail Page,2020-03-29T12:43:12,2020-03-29T12:10:00,2020-03-19T14:19:20
2020-03-08T08:48:22,Karen.Pearson@aolx.com,Karen,Pearson,3.0,9.0,Male,2020-03-13T20:01:18,San Sebastián de los Reyes,Madrid,Search,2020-03-29T22:46:50,2020-03-31T23:48:05,2020-03-19T15:46:19
2020-03-10T17:47:49,Gerald.Mendoza@aolx.com,Gerald,Mendoza,,2.0,Male,2020-03-19T14:16:20,Walsall,Walsall,Landing Page Loaded,2020-03-11T00:56:03,2020-03-31T23:00:55,2020-03-29T15:51:48
2020-03-10T01:25:11,Edna.Hughes@outlookx.com,Edna,Hughes,3.0,4.0,Male,2020-03-19T21:11:50,,,Review Payment,2020-03-29T12:30:15,2020-03-29T11:39:45,2020-04-01T00:08:41
2020-03-15T08:43:00,Larry.Carroll@gmailx.com,Larry,Carroll,1.0,3.0,Female,2020-03-16T23:17:20,,Texas,Add To Cart,2020-03-17T13:38:36,2020-03-17T13:13:52,2020-03-17T13:23:47
2020-03-06T17:11:18,Michelle.Carpenter@outlookx.com,Michelle,Carpenter,3.0,,,,,,Abandon Cart,2020-03-25T00:14:12,2020-03-29T13:22:52,2020-03-31T21:25:23
2020-03-11T06:58:12,Evelyn.Wells@comcastx.com,Evelyn,Wells,4.0,4.0,Male,2020-03-12T16:22:31,Moscow,Moscow,Abandon Cart,2020-03-16T20:37:01,2020-03-31T15:35:24,2020-03-17T21:40:19
2020-03-13T19:42:49,William.Richardson@comcastx.com,William,Richardson,,1.0,Female,2020-03-31T22:21:28,Phoenix,Arizona,Item Detail Page,2020-03-31T23:02:02,2020-03-31T22:30:19,
2020-03-12T02:31:14,Irene.Watson@outlookx.com,Irene,Watson,1.0,2.0,Female,2020-03-31T23:36:00,,,Search Results,2020-03-17T12:24:33,2020-03-31T23:44:41,2020-03-31T23:34:50
2020-03-09T04:17:13,Katherine.Scott@hotmailx.com,Katherine,Scott,2.0,4.0,Male,2020-03-12T19:04:55,,,Search Results,2020-03-29T10:12:19,2020-03-31T22:44:46,2020-03-31T22:47:30
2020-03-09T11:42:25,Chris.Hill@hotmailx.com,Chris,Hill,,1.0,Female,2020-03-13T19:45:03,,,Browse,2020-03-19T15:40:09,2020-03-31T22:29:07,2020-03-31T22:45:09
2020-03-15T12:38:49,Jane.Stephens@gmailx.com,Jane,Stephens,2.0,2.0,Male,2020-03-17T21:12:22,,,Abandon Cart,2020-03-31T14:30:49,2020-03-31T14:03:59,2020-03-31T14:01:14
2020-03-10T10:13:19,Roy.Porter@hotmailx.com,Roy,Porter,3.0,3.0,Female,2020-03-13T12:25:42,,,Add To Cart,2020-03-13T12:49:43,2020-03-31T23:00:52,2020-03-31T23:05:45
2020-03-07T08:23:39,Donna.Fleming@yahoox.com,Donna,Fleming,4.0,4.0,Male,2020-03-07T14:28:32,,,Review Payment,2020-03-19T13:33:40,2020-03-29T18:30:00,2020-03-29T18:30:41
2020-03-07T15:56:52,Josephine.Lopez@hotmailx.com,Josephine,Lopez,3.0,3.0,Female,2020-03-12T13:31:02,Austin,Texas,Complete Purchase,2020-04-01T00:07:13,2020-03-31T23:24:22,2020-03-29T16:17:29
2020-03-06T16:26:14,Jeffery.Edwards@aolx.com,Jeffery,Edwards,3.0,2.0,Female,2020-03-31T09:44:28,,,Abandon Cart,2020-03-29T18:33:54,,2020-03-31T09:58:08
2020-03-12T03:48:44,Michelle.Weaver@outlookx.com,Michelle,Weaver,3.0,5.0,Male,2020-03-16T14:44:41,Cebu City,Province of Cebu,Complete Purchase,2020-04-01T00:09:57,2020-03-17T08:45:25,2020-03-31T23:29:22
2020-03-09T15:28:47,Eugene.Harrison@yahoox.com,Eugene,Harrison,2.0,6.0,Male,2020-03-12T09:29:03,Wimbledon,Merton,Landing Page Loaded,2020-03-13T09:47:49,2020-03-19T12:00:28,2020-03-29T08:45:21
2020-03-13T15:55:50,Jeremy.Little@outlookx.com,Jeremy,Little,2.0,3.0,Male,2020-03-12T13:00:19,Canto do Buriti,Piaui,Abandon Cart,2020-03-31T12:34:22,2020-03-17T18:55:09,2020-03-13T08:57:18
2020-03-06T12:00:03,Beverly.Kelly@outlookx.com,Beverly,Kelly,3.0,3.0,Female,2020-03-19T15:05:17,Tampico,Tamaulipas,Abandon Cart,2020-03-31T11:38:33,2020-03-24T15:43:32,2020-03-31T11:21:56
2020-03-10T19:33:17,Sean.Long@yahoox.com,Sean,Long,2.0,2.0,Male,2020-03-31T10:55:11,,,Item Detail Page,2020-03-13T16:56:35,2020-03-31T10:45:02,2020-03-31T11:10:54
2020-03-07T03:15:50,Anna.Hart@outlookx.com,Anna,Hart,3.0,2.0,Male,2020-03-13T20:44:04,,,Complete Purchase,2020-04-01T00:27:51,2020-03-29T21:42:11,2020-03-31T23:55:16
2020-03-09T01:21:04,Henry.Lynch@yahoox.com,Henry,Lynch,3.0,3.0,Female,2020-03-20T00:00:56,,,Share Item,2020-03-20T00:34:30,2020-03-19T23:49:18,2020-03-31T23:32:53
2020-03-12T21:21:44,Christina.Patterson@gmailx.com,Christina,Patterson,4.0,7.0,Male,2020-03-12T18:13:14,Milan,Milan,Abandon Cart,2020-03-31T20:04:35,2020-03-31T19:38:47,2020-03-17T20:33:24
2020-03-08T14:04:35,Wanda.Washington@outlookx.com,Wanda,Washington,4.0,4.0,Male,2020-03-07T13:01:41,Poznan,Greater Poland,Share Item,2020-03-29T10:35:58,2020-03-29T10:07:02,2020-03-31T23:58:18
2020-03-09T23:17:53,Heather.Price@outlookx.com,Heather,Price,1.0,3.0,Male,2020-03-14T00:08:22,,,Landing Page Loaded,2020-03-14T00:28:48,2020-03-31T22:08:51,2020-03-31T22:25:30
2020-03-10T11:08:05,Rebecca.Kennedy@aolx.com,Rebecca,Kennedy,4.0,9.0,Male,2020-03-12T20:28:28,,,Complete Purchase,2020-03-31T11:32:09,2020-03-29T21:57:50,2020-03-29T21:23:45
2020-03-09T20:29:42,Mildred.Snyder@outlookx.com,Mildred,Snyder,4.0,6.0,Female,2020-03-13T18:07:20,,,Abandon Cart,2020-03-31T10:46:19,2020-03-29T20:58:07,2020-03-31T10:20:50
2020-03-04T00:10:17,Paula.Miller@aolx.com,Desi,Labrone,3.0,2.0,Male,2020-03-19T10:38:03,Ashdod,Southern District,Item Detail Page,2020-03-24T11:53:37,2020-03-24T11:20:43,2020-03-29T09:13:48
2020-03-10T21:33:05,Cindy.Cook@outlookx.com,Cindy,Cook,4.0,4.0,Female,2020-03-19T15:38:11,Moscow,Moscow,Landing Page Loaded,2020-03-29T13:18:31,2020-03-31T22:58:08,2020-03-29T12:53:29
2020-03-07T03:46:59,Linda.Armstrong@aolx.com,Linda,Armstrong,1.0,3.0,Female,2020-03-07T13:27:44,,,Item Detail Page,2020-03-31T23:52:15,2020-03-31T23:25:58,2020-03-29T10:55:38
2020-03-11T10:13:28,Ashley.Bailey@yahoox.com,Ashley,Bailey,2.0,6.0,Female,2020-03-13T18:24:10,,,Share Item,2020-03-29T22:47:59,2020-03-31T22:49:18,2020-03-31T22:49:44
2020-03-10T10:58:25,Jessica.Perkins@hotmailx.com,Jessica,Perkins,2.0,6.0,Female,2020-03-13T23:38:28,Eindhoven,North Brabant,Item Detail Page,2020-03-19T18:41:03,2020-03-29T20:15:21,2020-03-31T22:31:55
2020-03-11T20:47:21,Shawn.Vargas@aolx.com,Shawn,Vargas,7.0,8.0,Male,2020-03-13T13:22:38,,,Abandon Cart,2020-03-31T15:34:48,2020-03-31T15:12:14,2020-03-19T13:58:32
2020-03-10T21:38:19,Patrick.Douglas@hotmailx.com,Patrick,Douglas,3.0,1.0,Female,2020-03-19T20:51:19,,,Review Payment,2020-03-19T21:11:15,2020-03-13T15:18:07,2020-03-13T15:19:24
2020-03-09T01:23:48,Sherry.Shaw@hotmailx.com,Sherry,Shaw,,5.0,Male,2020-03-13T12:25:05,Jose Bonifacio,Rondonia,Account Created,,2020-03-29T08:41:58,2020-03-13T12:11:35
2020-03-09T07:45:27,Denise.King@hotmailx.com,Denise,King,4.0,4.0,Female,2020-03-13T13:43:42,Ylöjärvi,Pirkanmaa,Search Results,2020-03-30T00:37:29,2020-03-31T23:14:19,2020-03-19T20:19:03
2020-03-09T04:42:58,Glenn.Hawkins@aolx.com,Glenn,Hawkins,3.0,5.0,Female,2020-03-13T13:40:25,Chapelle-lez-Herlaimont,Hainaut Province,Abandon Cart,2020-03-31T16:32:33,2020-03-31T16:05:30,2020-03-12T20:42:30
2020-03-05T20:36:19,Don.Cunningham@gmailx.com,Karl,Jablonski,3.0,4.0,Male,2020-03-07T09:00:26,Pompano Beach,Florida,Browse,2020-03-29T15:34:33,2020-03-31T22:53:25,2020-03-31T22:52:20
2020-03-15T05:24:21,William.Ross@yahoox.com,William,Ross,2.0,5.0,Female,2020-03-17T18:04:33,,,Complete Purchase,2020-04-01T00:11:06,2020-03-31T23:50:06,2020-03-16T09:32:24
2020-03-07T03:35:26,Virginia.Cooper@hotmailx.com,Virginia,Cooper,,,,,,,Complete Purchase,2020-03-31T16:03:48,,2020-03-29T15:04:05
2020-03-07T02:40:29,Micheal.Grant@comcastx.com,Micheal,Grant,3.0,3.0,Female,2020-03-19T22:51:56,,,Add To Cart,2020-03-30T00:28:12,2020-03-29T23:47:31,2020-03-30T00:04:49
2020-03-10T20:02:24,Christopher.Peterson@outlookx.com,Christopher,Peterson,2.0,2.0,Male,2020-03-12T17:56:54,,,Complete Purchase,2020-04-01T00:16:13,2020-03-19T19:43:53,2020-03-31T23:59:48
2020-03-12T11:47:40,Jesse.George@aolx.com,Jesse,George,4.0,5.0,Male,2020-03-13T21:51:53,Suisun,California,Abandon Cart,2020-03-31T15:52:19,2020-03-17T14:21:26,2020-03-17T14:16:55
2020-03-10T21:33:05,Cindy.Cook@outlookx.com,Cindy,Cook,4.0,4.0,Female,2020-03-19T15:38:11,Moscow,Moscow,Item Detail Page,2020-03-31T23:16:38,2020-03-31T22:58:08,2020-03-29T12:53:29
2020-03-10T22:27:54,Dennis.Little@yahoox.com,Dennis,Little,,,,,Huai'an,Jiangsu,Search,,,
2020-03-12T12:21:17,Phillip.Ortiz@gmailx.com,Phillip,Ortiz,1.0,4.0,Male,2020-03-12T16:06:37,,,Item Detail Page,2020-03-17T16:42:44,2020-03-31T22:53:32,2020-03-16T19:45:16
2020-03-10T08:28:53,Larry.Allen@yahoox.com,Larry,Allen,3.0,5.0,Female,2020-03-13T09:58:29,Monaghan,County Monaghan,Browse,2020-03-29T18:36:14,2020-03-19T10:57:01,2020-03-29T18:16:00
2020-03-15T18:53:26,Martin.Sanchez@gmailx.com,Martin,Sanchez,1.0,,,,Walddorfhaeslach,Baden-Württemberg,Search Results,2020-03-17T19:49:07,2020-03-31T23:07:58,2020-03-17T19:16:11
2020-03-07T10:52:44,Joel.Bradley@comcastx.com,Joel,Bradley,,,,,Santona,Cantabria,Search,,,
2020-03-09T03:56:38,Jane.Simmons@comcastx.com,Jane,Simmons,2.0,4.0,Female,2020-03-19T11:31:42,,,Abandon Cart,2020-03-31T13:12:59,2020-03-31T12:56:34,2020-03-19T11:39:06
2020-03-09T17:55:54,Michael.Barnes@hotmailx.com,Michael,Barnes,3.0,2.0,Male,2020-03-19T15:47:15,,,Search,2020-03-29T17:11:31,2020-03-19T15:38:49,2020-03-19T15:57:12
2020-03-11T12:06:50,Andrew.Green@comcastx.com,Andrew,Green,5.0,8.0,Female,2020-03-16T15:34:27,,,Item Detail Page,2020-03-31T23:55:20,2020-03-29T16:04:14,2020-03-29T16:21:20
2020-03-10T03:50:35,Steve.Myers@hotmailx.com,Steve,Myers,4.0,3.0,Female,2020-03-16T18:28:56,Johannesburg,Gauteng,Review Payment,2020-03-19T09:47:07,2020-03-31T21:11:15,2020-03-29T22:44:37
2020-03-09T10:55:09,Virginia.Gardner@yahoox.com,Virginia,Gardner,4.0,8.0,Female,2020-03-12T17:56:25,Vinkovci,Vukovar-Sirmium,Abandon Cart,2020-03-31T13:46:53,2020-03-19T19:34:42,2020-03-29T16:49:45
2020-03-08T05:04:52,Anna.Wood@comcastx.com,Anna,Wood,3.0,2.0,Male,2020-03-07T17:49:59,Rio Grande,Tierra del Fuego,Item Detail Page,2020-03-31T14:58:49,2020-03-31T14:22:30,2020-03-31T14:04:53
2020-03-15T12:44:13,Elizabeth.Clark@yahoox.com,Elizabeth,Clark,1.0,,,,Ōta-ku,Tokyo,Item Detail Page,2020-03-16T16:27:45,2020-03-16T16:07:44,2020-03-16T16:12:02
2020-03-06T04:49:25,Sarah.Wheeler@yahoox.com,Sarah,Wheeler,3.0,6.0,Female,2020-03-07T18:20:52,,,Search Results,2020-03-29T10:30:11,2020-03-31T23:49:47,2020-03-24T08:41:15
2020-03-06T23:36:58,Rosa.Vargas@aolx.com,Rosa,Vargas,5.0,4.0,Male,2020-03-12T14:37:22,Caracas,Distrito Federal,Abandon Cart,2020-03-31T13:49:38,2020-03-31T13:31:52,2020-03-31T13:29:10
2020-03-09T01:21:04,Henry.Lynch@yahoox.com,Henry,Lynch,3.0,3.0,Female,2020-03-20T00:00:56,,,Search Results,2020-03-20T00:34:30,2020-03-31T23:45:14,2020-03-31T23:52:24
2020-03-07T03:29:18,Ronald.Ward@comcastx.com,Ronald,Ward,4.0,2.0,Female,2020-03-19T08:57:56,,,Abandon Cart,2020-03-31T16:29:52,2020-03-31T15:53:34,2020-03-31T15:46:40
2020-03-10T12:34:39,Anna.Elliott@aolx.com,Anna,Elliott,3.0,5.0,Female,2020-03-12T14:19:40,,,Add To Cart,2020-03-19T20:58:02,2020-03-31T23:34:10,2020-03-19T20:09:38
2020-03-07T03:46:59,Linda.Armstrong@aolx.com,Linda,Armstrong,2.0,3.0,Female,2020-03-07T13:27:44,,,Item Detail Page,2020-03-31T23:52:15,2020-03-31T23:25:58,2020-03-29T10:55:38
2020-03-10T11:37:00,Diana.Peters@aolx.com,Diana,Peters,3.0,1.0,Female,2020-03-16T14:01:43,,,Abandon Cart,2020-03-31T14:46:02,2020-03-29T14:19:43,2020-03-31T14:09:39
2020-03-10T14:28:56,Joshua.Howell@hotmailx.com,Joshua,Howell,2.0,,,,,,Search Results,2020-03-13T12:44:53,2020-03-31T23:14:28,2020-03-29T16:30:56
2020-03-10T10:13:19,Roy.Porter@hotmailx.com,Roy,Porter,3.0,3.0,Female,2020-03-13T12:25:42,,,Complete Purchase,2020-03-31T23:31:49,2020-03-31T23:00:52,2020-03-31T23:05:45
2020-03-07T12:08:44,Eric.Bailey@outlookx.com,Eric,Bailey,4.0,3.0,Male,2020-03-19T09:51:29,,,Abandon Cart,2020-03-31T12:46:21,2020-03-19T09:56:38,2020-03-31T12:22:38
2020-03-06T08:48:09,Joel.Stanley@gmailx.com,Joel,Stanley,2.0,6.0,Male,2020-03-07T13:37:44,,,Account Created,2020-03-19T15:45:35,2020-03-19T15:05:43,2020-03-29T23:04:15
2020-03-10T15:45:06,Frederick.Rivera@outlookx.com,Frederick,Rivera,4.0,4.0,Female,2020-03-13T20:13:08,,,Search,2020-03-29T15:41:51,2020-03-31T23:26:19,2020-03-31T23:23:57
